"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","AIRPORT_STATE_NAME","AIRPORT_STATE_CODE","DISPLAY_CITY_MARKET_NAME_FULL","LAT_DEGREES","LATITUDE","LON_DEGREES","LONGITUDE","AIRPORT_START_DATE","AIRPORT_THRU_DATE",
1014003,10140,"ABQ","Albuquerque International Sunport","New Mexico","NM","Albuquerque, NM",35,35.03888889,106,-106.60833333,2014-06-01,2017-10-31,
1014004,10140,"ABQ","Albuquerque International Sunport","New Mexico","NM","Albuquerque, NM",35,35.04027778,106,-106.60916667,2017-11-01,2017-11-30,
1014005,10140,"ABQ","Albuquerque International Sunport","New Mexico","NM","Albuquerque, NM",35,35.03888889,106,-106.60833333,2017-12-01,,
1014101,10141,"ABR","Aberdeen Regional","South Dakota","SD","Aberdeen, SD",45,45.44972222,98,-98.42166667,1950-01-01,2011-06-30,
1014102,10141,"ABR","Aberdeen Regional","South Dakota","SD","Aberdeen, SD",45,45.44916667,98,-98.42194444,2011-07-01,2014-05-31,
1014103,10141,"ABR","Aberdeen Regional","South Dakota","SD","Aberdeen, SD",45,45.44833333,98,-98.42250000,2014-06-01,2017-02-28,
1014104,10141,"ABR","Aberdeen Regional","South Dakota","SD","Aberdeen, SD",45,45.44666667,98,-98.42250000,2017-03-01,2017-10-31,
1014105,10141,"ABR","Aberdeen Regional","South Dakota","SD","Aberdeen, SD",45,45.44916667,98,-98.42194444,2017-11-01,2017-11-30,
1014106,10141,"ABR","Aberdeen Regional","South Dakota","SD","Aberdeen, SD",45,45.44666667,98,-98.42250000,2017-12-01,,
1014201,10142,"ABS","Abu Simbel Airport","","","Abu Simbel, Egypt",22,22.37222222,31,31.61527778,1950-01-01,2011-06-30,
1014202,10142,"ABS","Abu Simbel Airport","","","Abu Simbel, Egypt",22,22.37472222,31,31.60944444,2011-07-01,2013-07-31,
1014203,10142,"ABS","Abu Simbel Airport","","","Abu Simbel, Egypt",22,22.37583333,31,31.61166667,2013-08-01,2017-10-31,
1014204,10142,"ABS","Abu Simbel Airport","","","Abu Simbel, Egypt",22,22.37472222,31,31.60944444,2017-11-01,2017-11-30,
1014205,10142,"ABS","Abu Simbel Airport","","","Abu Simbel, Egypt",22,22.37583333,31,31.61166667,2017-12-01,,
1014301,10143,"BBH","Al-Baha Airport","","","Al-Baha, Saudi Arabia",20,20.29611111,41,41.63416667,1983-06-01,1985-05-31,
1014302,10143,"ABT","Al-Baha Airport","","","Al-Baha, Saudi Arabia",20,20.29611111,41,41.63416667,1985-06-01,2016-06-30,
1014303,10143,"ABT","King Saud Bin Abdulaziz","","","Al-Baha, Saudi Arabia",20,20.29611111,41,41.63416667,2016-07-01,2017-10-31,
1014304,10143,"ABT","Al Baha","","","Al-Baha, Saudi Arabia",20,20.29611111,41,41.63416667,2017-11-01,2017-11-30,
1014305,10143,"ABT","King Saud Bin Abdulaziz","","","Al-Baha, Saudi Arabia",20,20.29611111,41,41.63416667,2017-12-01,2019-06-30,
1014306,10143,"ABT","King Saud Bin Abdulaziz","","","Al-Baha, Saudi Arabia",20,20.29833333,41,41.63583333,2019-07-01,,
1014401,10144,"ABV","Abuja Nnamdi Azikiwe International","","","Abuja, Nigeria",9,9.00555556,7,7.26611111,1983-12-01,2011-06-30,
1014402,10144,"ABV","Abuja Nnamdi Azikiwe International","","","Abuja, Nigeria",9,9.00666667,7,7.26305556,2011-07-01,2017-02-28,
1014403,10144,"ABV","Nnamdi Azikiwe International","","","Abuja, Nigeria",9,9.00666667,7,7.26305556,2017-03-01,2017-10-31,
1014404,10144,"ABV","Abuja Nnamdi Azikiwe International","","","Abuja, Nigeria",9,9.00666667,7,7.26305556,2017-11-01,2017-11-30,
1014405,10144,"ABV","Nnamdi Azikiwe International","","","Abuja, Nigeria",9,9.00666667,7,7.26305556,2017-12-01,,
1014501,10145,"ABX","Albury Airport","","","Albury, Australia",36,-36.06833333,146,146.97666667,1950-01-01,2011-06-30,
1014502,10145,"ABX","Albury Airport","","","Albury, Australia",36,-36.06777778,146,146.95805556,2011-07-01,,
1014601,10146,"ABY","Southwest Georgia Regional","Georgia","GA","Albany, GA",31,31.53222222,84,-84.19611111,1950-01-01,2011-06-30,
1014602,10146,"ABY","Southwest Georgia Regional","Georgia","GA","Albany, GA",31,31.53555556,84,-84.19444444,2011-07-01,,
1014701,10147,"ABZ","Aberdeen Dyce","","","Aberdeen, United Kingdom",57,57.20416667,2,-2.19861111,1950-01-01,2011-06-30,
1014702,10147,"ABZ","Aberdeen Dyce","","","Aberdeen, United Kingdom",57,57.20194444,2,-2.19777778,2011-07-01,2011-12-31,
1014703,10147,"ABZ","Aberdeen Dyce","","","Aberdeen, United Kingdom",57,57.20250000,2,-2.19805556,2012-01-01,2017-07-31,
1014704,10147,"ABZ","Aberdeen Dyce","","","Aberdeen, United Kingdom",57,57.20361111,2,-2.19916667,2017-08-01,2017-10-31,
1014705,10147,"ABZ","Aberdeen Dyce","","","Aberdeen, United Kingdom",57,57.20194444,2,-2.19777778,2017-11-01,2017-11-30,
1014706,10147,"ABZ","Aberdeen Dyce","","","Aberdeen, United Kingdom",57,57.20361111,2,-2.19916667,2017-12-01,,
1014801,10148,"ACA","General Juan N Alvarez International","","","Acapulco, Mexico",16,16.75555556,99,-99.76694444,1950-01-01,2011-06-30,
1014802,10148,"ACA","General Juan N Alvarez International","","","Acapulco, Mexico",16,16.75694444,99,-99.75388889,2011-07-01,,
1014901,10149,"ACB","Antrim County","Michigan","MI","Bellaire, MI",44,44.98472222,85,-85.19916667,1950-01-01,2011-06-30,
1014902,10149,"ACB","Antrim County","Michigan","MI","Bellaire, MI",44,44.98861111,85,-85.19833333,2011-07-01,,
1015001,10150,"ACC","Accra Kotoka International","","","Accra, Ghana",5,5.59527778,0,-0.17083333,1957-03-01,2011-06-30,
1015002,10150,"ACC","Accra Kotoka International","","","Accra, Ghana",5,5.60444444,0,-0.16750000,2011-07-01,,
1015101,10151,"ACE","Lanzarote","","","Arrecife, Spain",28,28.94250000,13,-13.60472222,1950-01-01,2011-06-30,
1015102,10151,"ACE","Lanzarote","","","Arrecife, Spain",28,28.94555556,13,-13.60527778,2011-07-01,,
1015201,10152,"ACH","St Gallen Altenrhein","","","Altenrhein, Switzerland",47,47.48527778,9,9.56000000,1989-06-01,2011-06-30,
1015202,10152,"ACH","St Gallen Altenrhein","","","Altenrhein, Switzerland",47,47.48500000,9,9.56000000,2011-07-01,,
1015301,10153,"ACI","Alderney Airport","","","Alderney, United Kingdom",49,49.70694444,2,-2.21527778,1950-01-01,2011-06-30,
1015302,10153,"ACI","Alderney Airport","","","Alderney, United Kingdom",49,49.70611111,2,-2.21472222,2011-07-01,2011-09-30,
1015303,10153,"ACI","Alderney Airport","","","Alderney, United Kingdom",49,49.70666667,2,-2.21444444,2011-10-01,2017-07-31,
1015304,10153,"ACI","Alderney Airport","","","Alderney, United Kingdom",49,49.70666667,2,-2.21472222,2017-08-01,2017-10-31,
1015305,10153,"ACI","Alderney Airport","","","Alderney, United Kingdom",49,49.70611111,2,-2.21472222,2017-11-01,2017-11-30,
1015306,10153,"ACI","Alderney Airport","","","Alderney, United Kingdom",49,49.70666667,2,-2.21472222,2017-12-01,2019-08-31,
1015307,10153,"ACI","Alderney Airport","","","Alderney, United Kingdom",49,49.70694444,2,-2.21472222,2019-09-01,,
1015401,10154,"ACK","Nantucket Memorial","Massachusetts","MA","Nantucket, MA",41,41.25666667,70,-70.05972222,1950-01-01,2011-06-30,
1015402,10154,"ACK","Nantucket Memorial","Massachusetts","MA","Nantucket, MA",41,41.25305556,70,-70.06027778,2011-07-01,2013-07-31,
1015403,10154,"ACK","Nantucket Memorial","Massachusetts","MA","Nantucket, MA",41,41.25305556,70,-70.06000000,2013-08-01,2017-10-31,
1015404,10154,"ACK","Nantucket Memorial","Massachusetts","MA","Nantucket, MA",41,41.25305556,70,-70.06027778,2017-11-01,2017-11-30,
1015405,10154,"ACK","Nantucket Memorial","Massachusetts","MA","Nantucket, MA",41,41.25305556,70,-70.06000000,2017-12-01,,
1015501,10155,"ACT","Waco Regional","Texas","TX","Waco, TX",31,31.61138889,97,-97.22861111,1950-01-01,2011-06-30,
1015502,10155,"ACT","Waco Regional","Texas","TX","Waco, TX",31,31.61222222,97,-97.23027778,2011-07-01,,
1015601,10156,"ACU","Achutupo Airport","","","Achutupo, Panama",8,8.43333333,77,-77.96666667,1983-06-01,,
1015701,10157,"ACV","Arcata","California","CA","Eureka/Arcata, CA",40,40.97916667,124,-124.10750000,1950-01-01,2011-06-30,
1015702,10157,"ACV","Arcata","California","CA","Eureka/Arcata, CA",40,40.97805556,124,-124.10861111,2011-07-01,2011-12-31,
1015703,10157,"ACV","Arcata","California","CA","Eureka/Arcata, CA",40,40.97777778,124,-124.10833333,2012-01-01,2017-08-31,
1015704,10157,"ACV","California Redwood Coast Humboldt County","California","CA","Eureka/Arcata, CA",40,40.97777778,124,-124.10833333,2017-09-01,2017-10-31,
1015705,10157,"ACV","Arcata","California","CA","Eureka/Arcata, CA",40,40.97805556,124,-124.10861111,2017-11-01,2017-11-30,
1015706,10157,"ACV","California Redwood Coast Humboldt County","California","CA","Eureka/Arcata, CA",40,40.97777778,124,-124.10833333,2017-12-01,,
1015801,10158,"ACY","Nafec Atlantic City","New Jersey","NJ","Atlantic City, NJ",39,39.45611111,74,-74.57805556,1950-01-01,1976-05-31,
1015802,10158,"ACY","Nafec Atl","New Jersey","NJ","Atlantic City, NJ",39,39.45666667,74,-74.57777778,1976-06-01,1979-03-31,
1015803,10158,"ACY","Atlantic City International","New Jersey","NJ","Atlantic City, NJ",39,39.45750000,74,-74.57805556,1979-04-01,2011-06-30,
1015804,10158,"ACY","Atlantic City International","New Jersey","NJ","Atlantic City, NJ",39,39.45750000,74,-74.57722222,2011-07-01,,
1015901,10159,"ADA","Adana Sakirpasa","","","Adana, Turkey",36,36.98361111,35,35.28083333,1950-01-01,2011-06-30,
1015902,10159,"ADA","Adana International","","","Adana, Turkey",36,36.98222222,35,35.28027778,2011-07-01,,
1016001,10160,"ADB","Adnan Menderes","","","Izmir, Turkey",38,38.29472222,27,27.16000000,1988-06-01,2011-06-30,
1016002,10160,"ADB","Adnan Menderes","","","Izmir, Turkey",38,38.29222222,27,27.15583333,2011-07-01,,
1016101,10161,"ADC","Andakombe Airport","","","Andakombe, Papua New Guinea",7,-7.13611111,145,145.74416667,2002-04-01,2011-06-30,
1016102,10161,"ADC","Andakombe Airport","","","Andakombe, Papua New Guinea",7,-7.13638889,145,145.74388889,2011-07-01,2018-09-30,
1016103,10161,"ADC","Andakombe Airport","","","Andakombe, Papua New Guinea",7,-7.13722222,145,145.74500000,2018-10-01,,
1016201,10162,"ADD","Haile Selassie I International","","","Addis Ababa, Ethiopia",8,8.97805556,38,38.79944444,1961-01-01,1974-12-31,
1016202,10162,"ADD","Bole International","","","Addis Ababa, Ethiopia",8,8.97805556,38,38.79944444,1975-01-01,,
1016301,10163,"ADE","Aden International","","","Aden, South Yemen",12,12.82777778,45,45.03055556,1950-01-01,1990-04-30,
1016302,10163,"ADE","Aden International","","","Aden, Yemen",12,12.83444444,45,45.02888889,1990-05-01,2011-06-30,
1016303,10163,"ADE","Aden International","","","Aden, Yemen",12,12.82944444,45,45.02888889,2011-07-01,,
1016401,10164,"ADJ","King Abdullah Ben","","","Amman, Jordan",31,31.97222222,35,35.99000000,1986-12-01,1994-02-28,
1016402,10164,"ADJ","Marka International","","","Amman, Jordan",31,31.97222222,35,35.99000000,1994-03-01,2011-06-30,
1016403,10164,"ADJ","Marka International","","","Amman, Jordan",31,31.97277778,35,35.99166667,2011-07-01,,
1016501,10165,"ADK","Adak NS","Alaska","AK","Adak Island, AK",51,51.88277778,176,-176.64472222,1950-01-01,2011-06-30,
1016502,10165,"ADK","Adak","Alaska","AK","Adak Island, AK",51,51.87805556,176,-176.64611111,2011-07-01,2015-08-31,
1016503,10165,"ADK","Adak","Alaska","AK","Adak Island, AK",51,51.87805556,176,-176.64583333,2015-09-01,2016-04-30,
1016504,10165,"ADK","Adak","Alaska","AK","Adak Island, AK",51,51.88361111,176,-176.64250000,2016-05-01,2017-10-31,
1016505,10165,"ADK","Adak","Alaska","AK","Adak Island, AK",51,51.87805556,176,-176.64611111,2017-11-01,2017-11-30,
1016506,10165,"ADK","Adak","Alaska","AK","Adak Island, AK",51,51.88361111,176,-176.64250000,2017-12-01,,
1016601,10166,"ADL","Adelaide International","","","Adelaide, Australia",34,-34.94833333,138,138.53472222,1950-01-01,2011-06-30,
1016602,10166,"ADL","Adelaide International","","","Adelaide, Australia",34,-34.94500000,138,138.53055556,2011-07-01,,
1016701,10167,"ADM","Ardmore Municipal","Oklahoma","OK","Ardmore, OK",34,34.30305556,97,-97.01972222,1950-01-01,2011-06-30,
1016702,10167,"ADM","Ardmore Municipal","Oklahoma","OK","Ardmore, OK",34,34.30416667,97,-97.02055556,2011-07-01,2017-07-31,
1016703,10167,"ADM","Ardmore Municipal","Oklahoma","OK","Ardmore, OK",34,34.30388889,97,-97.02055556,2017-08-01,2017-10-31,
1016704,10167,"ADM","Ardmore Municipal","Oklahoma","OK","Ardmore, OK",34,34.30416667,97,-97.02055556,2017-11-01,2017-11-30,
1016705,10167,"ADM","Ardmore Municipal","Oklahoma","OK","Ardmore, OK",34,34.30388889,97,-97.02055556,2017-12-01,,
1016801,10168,"ADN","Andes Airport","","","Andes, Colombia",5,5.66666667,75,-75.88333333,1983-06-01,2011-06-30,
1016802,10168,"ADN","Andes Airport","","","Andes, Colombia",5,5.69805556,75,-75.87972222,2011-07-01,2015-03-31,
1016803,10168,"ADN","Andes Airport","","","Andes, Colombia",5,5.69777778,75,-75.88027778,2015-04-01,2017-10-31,
1016804,10168,"ADN","Andes Airport","","","Andes, Colombia",5,5.69805556,75,-75.87972222,2017-11-01,2017-11-30,
1016805,10168,"ADN","Andes Airport","","","Andes, Colombia",5,5.69777778,75,-75.88027778,2017-12-01,,
1016901,10169,"ADO","Andamooka Airport","","","Andamooka, Australia",30,-30.43777778,137,137.13722222,1977-06-01,2015-05-31,
1017001,10170,"ADQ","Kodiak Airport","Alaska","AK","Kodiak, AK",57,57.75000000,152,-152.49388889,1950-01-01,2017-08-31,
1017002,10170,"ADQ","Kodiak Airport","Alaska","AK","Kodiak, AK",57,57.74972222,152,-152.49388889,2017-09-01,2017-10-31,
1017003,10170,"ADQ","Kodiak Airport","Alaska","AK","Kodiak, AK",57,57.75000000,152,-152.49388889,2017-11-01,2017-11-30,
1017004,10170,"ADQ","Kodiak Airport","Alaska","AK","Kodiak, AK",57,57.74972222,152,-152.49388889,2017-12-01,,
1017101,10171,"ADS","Addison","Texas","TX","Dallas/Fort Worth, TX",32,32.96833333,96,-96.83611111,1976-04-01,2011-06-30,
1017102,10171,"ADS","Addison","Texas","TX","Dallas/Fort Worth, TX",32,32.96861111,96,-96.83638889,2011-07-01,,
1017201,10172,"ADW","Andrews AFB","Maryland","MD","Camp Springs, MD",38,38.81083333,76,-76.86722222,1950-01-01,2011-06-30,
1017202,10172,"ADW","Andrews AFB","Maryland","MD","Camp Springs, MD",38,38.81083333,76,-76.86694444,2011-07-01,2012-04-30,
1017203,10172,"ADW","Joint Base Andrews","Maryland","MD","Camp Springs, MD",38,38.81083333,76,-76.86694444,2012-05-01,2017-10-31,
1017204,10172,"ADW","Andrews AFB","Maryland","MD","Camp Springs, MD",38,38.81083333,76,-76.86694444,2017-11-01,2017-11-30,
1017205,10172,"ADW","Joint Base Andrews","Maryland","MD","Camp Springs, MD",38,38.81083333,76,-76.86694444,2017-12-01,,
1017301,10173,"ADX","RAF Leuchars","","","St Andrews, United Kingdom",56,56.37277778,2,-2.86833333,2008-09-01,2013-07-31,
1017302,10173,"ADX","RAF Leuchars","","","St Andrews, United Kingdom",56,56.37277778,2,-2.86861111,2013-08-01,2017-07-31,
1017303,10173,"ADX","RAF Leuchars","","","St Andrews, United Kingdom",56,56.37416667,2,-2.86861111,2017-08-01,2017-10-31,
1017304,10173,"ADX","RAF Leuchars","","","St Andrews, United Kingdom",56,56.37277778,2,-2.86833333,2017-11-01,2017-11-30,
1017305,10173,"ADX","RAF Leuchars","","","St Andrews, United Kingdom",56,56.37416667,2,-2.86861111,2017-12-01,,
1017401,10174,"ADZ","San Andres","","","San Andres Island, Colombia",12,12.58333333,81,-81.70000000,1950-01-01,1989-02-28,
1017402,10174,"ADZ","Sesquicentenario","","","San Andres Island, Colombia",12,12.58305556,81,-81.71166667,1989-03-01,2011-06-30,
1017403,10174,"ADZ","Gustavo Rojas Pinilla","","","San Andres Island, Colombia",12,12.58361111,81,-81.71138889,2011-07-01,,
1017501,10175,"DHF","Al Dhafra Air Base","","","Abu Dhabi, United Arab Emirates",24,24.24833333,54,54.54777778,1971-12-01,,
1017601,10176,"AED","Aleneva Airport","Alaska","AK","Aleneva, AK",58,58.03333333,152,-152.90000000,1996-03-01,,
1017701,10177,"AEG","Aek Godang","","","Padang Sidempuan, Indonesia",1,1.40000000,99,99.43055556,2007-01-01,,
1017801,10178,"AEH","Abeche Airport","","","Abeche, Chad",13,13.85138889,20,20.85083333,1960-08-01,1992-08-31,
1017802,10178,"AEH","Abeche Airport","","","Abeche, Chad",13,13.84694444,20,20.84361111,1992-09-01,2011-06-30,
1017803,10178,"AEH","Abeche Airport","","","Abeche, Chad",13,13.84750000,20,20.84333333,2011-07-01,,
1018001,10180,"AEO","Aioun El Atrouss Airport","","","Aioun El Atrouss, Mauritania",16,16.70916667,9,-9.63555556,1960-11-01,2011-06-30,
1018002,10180,"AEO","Aioun El Atrouss Airport","","","Aioun El Atrouss, Mauritania",16,16.71138889,9,-9.63777778,2011-07-01,,
1018101,10181,"AEP","Aeroparque Jorge Newbery","","","Buenos Aires, Argentina",34,-34.55888889,58,-58.41583333,1950-01-01,2011-06-30,
1018102,10181,"AEP","Aeroparque Jorge Newbery","","","Buenos Aires, Argentina",34,-34.55916667,58,-58.41583333,2011-07-01,,
1018201,10182,"AER","Adler/Sochi Airport","","","Adler/Sochi, U.S.S.R.",43,43.45000000,39,39.93333333,1950-01-01,1991-12-31,
1018202,10182,"AER","Adler/Sochi Airport","","","Adler/Sochi, Russia",43,43.45000000,39,39.93333333,1992-01-01,,
1018301,10183,"AES","Vigra","","","Aalesund, Norway",62,62.56250000,6,6.10527778,1950-01-01,1992-08-31,
1018302,10183,"AES","Vigra","","","Aalesund, Norway",62,62.56111111,6,6.11416667,1992-09-01,2011-06-30,
1018303,10183,"AES","Vigra","","","Aalesund, Norway",62,62.56027778,6,6.11027778,2011-07-01,,
1018401,10184,"AET","Allakaket Airport","Alaska","AK","Allakaket, AK",66,66.56166667,152,-152.65833333,1950-01-01,2011-06-30,
1018402,10184,"AET","Allakaket Airport","Alaska","AK","Allakaket, AK",66,66.55194444,152,-152.62222222,2011-07-01,,
1018501,10185,"AEX","England AFB","Louisiana","LA","Alexandria, LA",31,31.32416667,92,-92.54694444,1950-01-01,2002-12-31,
1018502,10185,"AEX","Alexandria International","Louisiana","LA","Alexandria, LA",31,31.32750000,92,-92.54861111,2003-01-01,,
1018601,10186,"AEY","Akureyri Airport","","","Akureyri, Iceland",65,65.65694444,18,-18.07222222,1950-01-01,2011-06-30,
1018602,10186,"AEY","Akureyri Airport","","","Akureyri, Iceland",65,65.66000000,18,-18.07277778,2011-07-01,2011-09-30,
1018603,10186,"AEY","Akureyri Airport","","","Akureyri, Iceland",65,65.65666667,18,-18.07194444,2011-10-01,2017-10-31,
1018604,10186,"AEY","Akureyri Airport","","","Akureyri, Iceland",65,65.66000000,18,-18.07277778,2017-11-01,2017-11-30,
1018605,10186,"AEY","Akureyri Airport","","","Akureyri, Iceland",65,65.65666667,18,-18.07194444,2017-12-01,,
1018801,10188,"AFA","San Rafael Airport","","","San Rafael, Argentina",34,-34.58916667,68,-68.40055556,1950-01-01,2011-06-30,
1018802,10188,"AFA","San Rafael Airport","","","San Rafael, Argentina",34,-34.58777778,68,-68.40333333,2011-07-01,2016-01-31,
1018803,10188,"AFA","San Rafael Airport","","","San Rafael, Argentina",34,-34.58861111,68,-68.40277778,2016-02-01,2016-06-30,
1018804,10188,"AFA","San Rafael Airport","","","San Rafael, Argentina",34,-34.58777778,68,-68.40361111,2016-07-01,2017-10-31,
1018805,10188,"AFA","San Rafael Airport","","","San Rafael, Argentina",34,-34.58777778,68,-68.40333333,2017-11-01,2017-11-30,
1018806,10188,"AFA","San Rafael Airport","","","San Rafael, Argentina",34,-34.58777778,68,-68.40361111,2017-12-01,,
1018901,10189,"AFF","USAF Academy Airfield","Colorado","CO","Colorado Springs, CO",38,38.96972222,104,-104.81250000,1985-03-01,2011-06-30,
1018902,10189,"AFF","USAF Academy Airfield","Colorado","CO","Colorado Springs, CO",38,38.96972222,104,-104.81277778,2011-07-01,2015-03-31,
1018903,10189,"AFF","USAF Academy Airfield","Colorado","CO","Colorado Springs, CO",38,38.97416667,104,-104.81777778,2015-04-01,2017-10-31,
1018904,10189,"AFF","USAF Academy Airfield","Colorado","CO","Colorado Springs, CO",38,38.96972222,104,-104.81277778,2017-11-01,2017-11-30,
1018905,10189,"AFF","USAF Academy Airfield","Colorado","CO","Colorado Springs, CO",38,38.97416667,104,-104.81777778,2017-12-01,,
1019001,10190,"AFK","Nebraska City Municipal","Nebraska","NE","Nebraska, NE",40,40.60694444,95,-95.86583333,2009-01-01,2011-06-30,
1019002,10190,"AFK","Nebraska City Municipal","Nebraska","NE","Nebraska, NE",40,40.60555556,95,-95.86777778,2011-07-01,2011-09-30,
1019003,10190,"AFK","Nebraska City Municipal","Nebraska","NE","Nebraska, NE",40,40.60638889,95,-95.86666667,2011-10-01,2012-10-31,
1019004,10190,"AFK","Nebraska City Municipal","Nebraska","NE","Nebraska, NE",40,40.60666667,95,-95.86666667,2012-11-01,2017-10-31,
1019005,10190,"AFK","Nebraska City Municipal","Nebraska","NE","Nebraska, NE",40,40.60555556,95,-95.86777778,2017-11-01,2017-11-30,
1019006,10190,"AFK","Nebraska City Municipal","Nebraska","NE","Nebraska, NE",40,40.60666667,95,-95.86666667,2017-12-01,,
1019101,10191,"AFO","Afton Municipal","Wyoming","WY","Afton, WY",42,42.71666667,110,-110.93333333,2003-03-01,2011-06-30,
1019102,10191,"AFO","Afton Municipal","Wyoming","WY","Afton, WY",42,42.70888889,110,-110.94222222,2011-07-01,,
1019201,10192,"AFP","Anson County","North Carolina","NC","Wadesboro, NC",35,35.02388889,80,-80.08138889,2009-07-01,2011-06-30,
